LAMMPS data file via write_data, version 29 Aug 2024, timestep = 33, units = metal

256 atoms
2 atom types

0 14.06520962 xlo xhi
0 30.16401269 ylo yhi
0 8.12055266 zlo zhi

Masses

1 55.8
2 1

Atoms # atomic

14 1 1.057837382915 0.882609793183 6.031986631378 0 0 0
20 1 2.25573232562 1.447644730203 4.014404140079 0 0 0
119 1 2.244360603642 3.952166145731 8.064109215832 0 0 0
162 1 4.60370373332 3.201606388904 8.068442342731 0 0 0
164 1 3.418738515862 2.324412972245 1.977215467643 0 0 0
165 1 1.074861068727 3.19086264902 1.957023713454 0 0 0
171 1 4.591949718945 0.910111628979 4.018430797321 0 0 0
207 1 4.594340382624 3.209464162834 4.011853880516 0 0 0
209 1 3.426008119455 2.326209894442 6.036804230449 0 0 0
210 1 1.081883405934 3.179405063333 6.024229960683 0 0 0
211 1 2.253355164542 3.953160954879 4.005300432108 0 0 0
227 1 4.593113052432 0.910667836943 8.072870642508 0 0 0
230 1 1.069909552332 0.885056909312 1.980914216969 0 0 0
231 1 2.245764874171 1.436182171713 8.062433620996 0 0 0
16 1 8.109115727815 3.202888874678 6.027256896687 0 0 0
21 1 9.274888966746 3.965174251251 4.007438898446 0 0 0
25 1 6.930309524998 2.323694650918 4.010853915662 0 0 0
124 1 8.122515793672 3.208139656878 1.966794037592 0 0 0
125 1 9.297242101135 3.958866499871 8.056910427104 0 0 0
159 1 8.11083379317 0.898923817829 6.045176357831 0 0 0
160 1 9.274785306151 1.454175263136 4.000623562215 0 0 0
163 1 5.759295448311 3.956795327614 1.977751830146 0 0 0
168 1 8.0965370702 0.910650183494 1.979660403638 0 0 0
169 1 9.278640861412 1.456335448559 8.081283859885 0 0 0
172 1 5.742404960035 1.435417106043 6.045955118831 0 0 0
206 1 6.93382892175 2.31972088441 8.074350450819 0 0 0
208 1 5.771856665066 3.95392726375 6.049292584768 0 0 0
228 1 5.752460178392 1.422503732412 1.988217192387 0 0 0
1 1 11.630877262625 3.217544718318 3.977814716315 0 0 0
7 1 12.794040842563 3.956175965058 6.021759444947 0 0 0
11 1 10.452361787691 2.343884726503 6.028276756895 0 0 0
33 1 11.607959972679 0.912363562609 4.014394639032 0 0 0
36 1 12.802098379198 1.473576403598 6.01991250645 0 0 0
120 1 13.966959911241 2.329760724094 8.068561877266 0 0 0
121 1 11.629189718775 3.20945521179 8.058433193139 0 0 0
122 1 12.801934519506 3.956410929978 1.96886697107 0 0 0
123 1 10.462057921247 2.332371196787 1.958851649858 0 0 0
166 1 12.796014894733 1.441792984817 1.969021342776 0 0 0
213 1 13.964454616104 2.329442216092 3.985067750334 0 0 0
233 1 11.607715519335 0.915017298683 8.049571315227 0 0 0
12 1 3.4197570323025737 4.795830571957845 1.9742279355676402 0 0 0
19 1 1.0777319164958874 5.5919378751938495 1.9684426539336655 0 0 0
28 1 2.250041556420025 6.392990253852726 8.063988334045655 0 0 0
31 1 4.593471799936431 5.598147218345376 8.068143249664297 0 0 0
72 1 4.590226292843862 5.602959215111206 4.004879367369723 0 0 0
74 1 3.4208683811574714 4.7886150320720695 6.037778387941615 0 0 0
75 1 1.073386084704377 5.597165509707954 6.029461909309654 0 0 0
76 1 2.2479284991502495 6.391154064293884 4.001673264274099 0 0 0
106 1 4.593085621325926 8.032696450352423 4.005662397715881 0 0 0
108 1 3.4228334371592286 7.19990313645247 6.039536423538973 0 0 0
109 1 1.083474093437183 8.03066919156896 6.0191784988047035 0 0 0
201 1 4.591907621198414 8.029360276014604 8.075932808477521 0 0 0
203 1 3.4266416788471687 7.225942395177767 1.9768188814401293 0 0 0
204 1 1.0862038612934577 8.013804276343281 1.9586419083701818 0 0 0
5 1 5.762072810701237 6.410019012173941 1.9762880943572858 0 0 0
69 1 8.104960425867162 5.604443854171386 1.9723396585303614 0 0 0
70 1 9.270831499198572 6.4022491483962565 8.060471778666372 0 0 0
71 1 6.941448437012185 4.797840875892923 8.068004089160713 0 0 0
73 1 5.7626505779383645 6.395902678735725 6.035657936734011 0 0 0
81 1 8.108124707941833 5.594122949447308 6.029788284903105 0 0 0
130 1 8.096249122245249 8.041872068495291 1.9835246087058331 0 0 0
132 1 6.925381962944088 7.221624100749842 8.072214037356268 0 0 0
188 1 8.128931604192495 7.9940945621920045 6.0097647084968395 0 0 0
190 1 6.932434046852779 7.216825305329192 4.000159355125428 0 0 0
199 1 9.275786986840739 6.407934754380392 3.9965112692837543 0 0 0
200 1 6.933134567897489 4.795791397675955 4.0026892255019355 0 0 0
32 1 13.968172882669334 4.8031408898600585 8.054162360712105 0 0 0
35 1 11.62513685726854 5.607120331318723 8.052399495004707 0 0 0
38 1 12.798173803812595 6.393989140133442 1.9658506541175673 0 0 0
68 1 10.45366632664885 4.803744097281649 1.9684292615919716 0 0 0
77 1 13.971473701324653 4.798490646575943 3.999246419613651 0 0 0
78 1 11.626589656842002 5.610215514596809 3.9966405495279913 0 0 0
79 1 12.798579134720205 6.425359139650897 6.024946648703748 0 0 0
80 1 10.45601883654953 4.799580398158586 6.024252142477762 0 0 0
111 1 13.9714693129767 7.226555938304002 3.99737430404698 0 0 0
112 1 11.62679066558788 8.042579920825137 4.002630145600802 0 0 0
126 1 13.979074703442604 7.241821357342801 8.0483044203713 0 0 0
127 1 11.605290718474135 8.009237563817356 8.035425432746456 0 0 0
129 1 10.442958237243516 7.2193446507970975 1.9768733549689759 0 0 0
187 1 10.447787775681213 7.210785140321562 6.019622652037886 0 0 0
51 1 4.6674698731540945 10.622292780725923 3.9777144286639587 0 0 0
53 1 3.4544451514836574 9.61427081652816 6.083066127671 0 0 0
54 1 1.1684057057712256 10.531984953146246 5.910482538888694 0 0 0
64 1 3.537733451695522 12.01509914640864 5.999069769935189 0 0 0
110 1 2.2346581148394185 8.797009700249196 3.966044125725801 0 0 0
152 1 3.435891481844119 9.683396952483468 1.9708138121535006 0 0 0
153 1 1.1182973116753865 10.508982300233084 1.9517159824869679 0 0 0
154 1 2.2622031555212305 11.244713737922444 8.025513521787314 0 0 0
177 1 2.2232988847973223 11.394685828907985 3.893976739362974 0 0 0
191 1 4.598208883421448 10.566124917025217 8.072380767114668 0 0 0
195 1 3.4016415719738906 12.076155427600462 1.8425403603260446 0 0 0
205 1 2.276669817206599 8.815339649240158 8.067399118736484 0 0 0
243 2 3.730248134635474 12.159925319638457 7.923001493191539 0 0 0
251 2 1.0193209620920247 12.117375943853796 5.030596665752084 0 0 0
252 2 3.160921650191597 10.099949144385086 4.509947865739625 0 0 0
3 1 6.953302580395065 9.647324073049276 4.006987233734093 0 0 0
40 1 6.998908220356315 12.059510210996237 0.035836839793087355 0 0 1
48 1 8.108930559725364 10.577019084764357 2.006331951992303 0 0 0
49 1 9.324918524157667 11.310575226559248 0.018192119102419507 0 0 1
50 1 6.915483558899701 9.694109707832512 0.003434685447296885 0 0 1
52 1 5.831240431255068 11.28675883726414 6.074707085852684 0 0 0
98 1 6.922119460782013 12.004968973445065 3.9909776068377543 0 0 0
107 1 5.722931483781699 8.81850838791416 6.033182011619199 0 0 0
131 1 9.19324942171917 8.830217416254657 8.055026758483718 0 0 0
184 1 8.192497418169173 10.682541740636308 6.031070512992876 0 0 0
185 1 9.304511351420382 11.32247083261292 4.006055946899662 0 0 0
189 1 9.289852187376663 8.853024421452886 4.002560770788979 0 0 0
192 1 5.775198357331378 11.28313991402279 1.9653897337525619 0 0 0
202 1 5.753126944382148 8.84988445763496 1.9850097656907901 0 0 0
242 2 8.276713539603477 12.214155147107741 5.162384815264858 0 0 0
247 2 7.247016687129294 9.361140347053809 6.49136572014896 0 0 0
254 2 5.177619471023417 12.183483191610987 4.728945706712622 0 0 0
256 2 7.259495887911572 12.179127778705718 2.0889869156397585 0 0 0
34 1 10.56533834590957 12.052652819898743 2.0191595703965093 0 0 0
66 1 13.969433080444183 12.147911809555632 3.6920937697966982 0 0 0
96 1 10.509102776434013 12.037848261475991 6.0785914599373525 0 0 0
128 1 12.825617759347967 8.793629179629242 2.006981639935445 0 0 0
155 1 0.03738091934778076 9.767180754017051 7.999301385119462 1 0 0
156 1 11.729211745581802 10.763269363853192 7.965812016356639 0 0 0
